_id,common_name,binominal_name,taxa_order,taxa_family,taxa_genus,taxa_species,also_called,description,image_url,controls_id
60db1533b94a6b3d465cf060,White-eyed Borer,Iodopepla u-album,Lepidoptera,Noctuidae,Iodopepla,u-album,,,,
60db1533b94a6b3d465cf061,White-faced Meadowhawk,Sympetrum obtrusum,Odonata,Libellulidae,Sympetrum,obtrusum,,,,
60db1533b94a6b3d465cf062,White-Footed Ant,Technomyrmex difficilis,Hymenoptera,Formicidae,Technomyrmex,difficilis,,,,
60db1533b94a6b3d465cf063,White-footed Leafcutter,Megachile albitarsis,Hymenoptera,Megachilidae,Megachile,albitarsis,,,,
60db1533b94a6b3d465cf064,White-Fringed Emerald,Nemoria mimosaria,Lepidoptera,Geometridae,Nemoria,mimosaria,,,,
60db1533b94a6b3d465cf065,White-fringed Pyrausta Moth,Pyrausta niveicilialis,Lepidoptera,Crambidae,Pyrausta,niveicilialis,,,,
60db1533b94a6b3d465cf066,White-fronted Lady Beetle,Brachiacantha albifrons,Coleoptera,Coccinellidae,Brachiacantha,albifrons,,,,
60db1533b94a6b3d465cf067,White-headed Monopis,Monopis monachella,Lepidoptera,Tineidae,Monopis,monachella,,,,
60db1533b94a6b3d465cf068,White-headed Prominent,Symmerista albifrons,Lepidoptera,Notodontidae,Symmerista,albifrons,,,,
60db1533b94a6b3d465cf069,White-lined Bird Grasshopper,Schistocerca albolineata,Orthoptera,Acrididae,Schistocerca,albolineata,,,,
60db1533b94a6b3d465cf06a,White-lined Grasshopper,Conozoa rebellis,Orthoptera,Acrididae,Conozoa,rebellis,,,,
60db1533b94a6b3d465cf06b,White-lined Graylet,Hyperstrotia nana,Lepidoptera,Erebidae,Hyperstrotia,nana,,,,
60db1533b94a6b3d465cf06c,White-lined Hypena,Hypena abalienalis,Lepidoptera,Erebidae,Hypena,abalienalis,,,,
60db1533b94a6b3d465cf06d,White-lined Leafroller,Amorbia humerosana,Lepidoptera,Tortricidae,Amorbia,humerosana,,,,
60db1533b94a6b3d465cf06e,White-lined Royal Moth,Syssphinx albolineata,Lepidoptera,Saturniidae,Syssphinx,albolineata,,,,
60db1533b94a6b3d465cf06f,White-lined Sphinx,Hyles lineata,Lepidoptera,Sphingidae,Hyles,lineata,,,,
60db1533b94a6b3d465cf070,White-M Hairstreak,Parrhasius m-album,Lepidoptera,Lycaenidae,Parrhasius,m-album,,,,
60db1533b94a6b3d465cf071,White-margined Burrower Bug,Sehirus cinctus,Hemiptera,Cydnidae,Sehirus,cinctus,,,,
60db1533b94a6b3d465cf072,White-marked Cydia,Cydia albimaculana,Lepidoptera,Tortricidae,Cydia,albimaculana,,,,
60db1533b94a6b3d465cf073,White-marked Shieldback,Plagiostira albonotata,Orthoptera,Tettigoniidae,Plagiostira,albonotata,,,,
60db1533b94a6b3d465cf074,White-marked Tussock Moth,Orgyia leucostigma,Lepidoptera,Erebidae,Orgyia,leucostigma,,,,
60db1533b94a6b3d465cf075,White-Mold Gall Midge,Karshomyia caulicola,Diptera,Cecidomyiidae,Karshomyia,caulicola,,,,
60db1533b94a6b3d465cf076,White-patched Salebriaria,Salebriaria squamopalpiella,Lepidoptera,Pyralidae,Salebriaria,squamopalpiella,,,,
60db1533b94a6b3d465cf077,White-patched Skipper,Chiomara georgina,Lepidoptera,Hesperiidae,Chiomara,georgina,,,,
60db1533b94a6b3d465cf078,White-ribboned Carpet,Mesoleuca ruficillata,Lepidoptera,Geometridae,Mesoleuca,ruficillata,,,,
60db1533b94a6b3d465cf079,White-roped Glaphyria,Glaphyria sesquistrialis,Lepidoptera,Crambidae,Glaphyria,sesquistrialis,,,,
60db1533b94a6b3d465cf07a,White-shawled Isocorypha,Isocorypha mediostriatella,Lepidoptera,Tineidae,Isocorypha,mediostriatella,,,,
60db1533b94a6b3d465cf07b,White-Shouldered Bumble Bee,Bombus appositus,Hymenoptera,Apidae,Bombus,appositus,,,,
60db1533b94a6b3d465cf07c,White-shouldered House-Moth,Endrosis sarcitrella,Lepidoptera,Oecophoridae,Endrosis,sarcitrella,,,,
60db1533b94a6b3d465cf07d,White-spotted Cankerworm Moth,Paleacrita merriccata,Lepidoptera,Geometridae,Paleacrita,merriccata,,,,
60db1533b94a6b3d465cf07e,White-spotted Hedya,Hedya chionosema,Lepidoptera,Tortricidae,Hedya,chionosema,,,,
60db1533b94a6b3d465cf07f,White-spotted Leafroller,Argyrotaenia alisellana,Lepidoptera,Tortricidae,Argyrotaenia,alisellana,,,,
60db1533b94a6b3d465cf080,White-spotted Midget Moth,Eutricopis nexilis,Lepidoptera,Noctuidae,Eutricopis,nexilis,,,,
60db1533b94a6b3d465cf081,White-spotted Orange Moth,Diastictis argyralis,Lepidoptera,Crambidae,Diastictis,argyralis,,,,
60db1533b94a6b3d465cf082,White-spotted Properigea,Properigea albimacula,Lepidoptera,Noctuidae,Properigea,albimacula,,,,
60db1533b94a6b3d465cf083,White-spotted Redectis,Redectis vitrea,Lepidoptera,Erebidae,Redectis,vitrea,,,,
60db1534b94a6b3d465cf084,White-spotted Sable,Anania funebris,Lepidoptera,Crambidae,Anania,funebris,,,,
60db1534b94a6b3d465cf085,White-spotted Satyr,Manataria hercyna,Lepidoptera,Nymphalidae,Manataria,hercyna,,,,
60db1534b94a6b3d465cf086,White-streaked Lichen Moth,Cisthene conjuncta,Lepidoptera,Erebidae,Cisthene,conjuncta,,,,
60db1534b94a6b3d465cf087,White-streaked Looper,Plusia venusta,Lepidoptera,Noctuidae,Plusia,venusta,,,,
60db1534b94a6b3d465cf088,White-streaked Prominent,Oligocentria lignicolor,Lepidoptera,Notodontidae,Oligocentria,lignicolor,,,,
60db1534b94a6b3d465cf089,White-streaked Saturnia Moth,Saturnia albofasciata,Lepidoptera,Saturniidae,Saturnia,albofasciata,,,,
60db1534b94a6b3d465cf08a,White-striped Black,Trichodezia albovittata,Lepidoptera,Geometridae,Trichodezia,albovittata,,,,
60db1534b94a6b3d465cf08b,White-striped Longtail,Chioides albofasciatus,Lepidoptera,Hesperiidae,Chioides,albofasciatus,,,,
60db1534b94a6b3d465cf08c,White-striped Tiger Beetle,Parvindela lemniscata,Coleoptera,Carabidae,Parvindela,lemniscata,,,,
60db1534b94a6b3d465cf08d,White-tailed Diver,Bellura gortynoides,Lepidoptera,Noctuidae,Bellura,gortynoides,,,,
60db1534b94a6b3d465cf08e,White-tailed Fruitworm,Cenopis mesospila,Lepidoptera,Tortricidae,Cenopis,mesospila,,,,
60db1534b94a6b3d465cf08f,White-tipped Black,Melanchroia chephise,Lepidoptera,Geometridae,Melanchroia,chephise,,,,
60db1534b94a6b3d465cf090,White-trimmed Abegesta,Abegesta remellalis,Lepidoptera,Crambidae,Abegesta,remellalis,,,,
60db1534b94a6b3d465cf091,White-veined Arctic,Oeneis bore,Lepidoptera,Nymphalidae,Oeneis,bore,,,,
60db1534b94a6b3d465cf092,White-veined Polyamia,Polyamia alboneura,Hemiptera,Cicadellidae,Polyamia,alboneura,,,,
60db1534b94a6b3d465cf093,White-whiskered Grasshopper,Ageneotettix deorum,Orthoptera,Acrididae,Ageneotettix,deorum,,,,
60db1534b94a6b3d465cf094,White-Winged Gypsy Moth,Lymantria postalba,Lepidoptera,Lymantriidae,Lymantria,postalba,,,,
60db1534b94a6b3d465cf095,White-winged Metallic-Sweat Bee,Lasioglossum albipenne,Hymenoptera,Halictidae,Lasioglossum,albipenne,,,,
60db1534b94a6b3d465cf096,White-winged Perdita,Perdita albipennis,Hymenoptera,Andrenidae,Perdita,albipennis,,,,
60db1534b94a6b3d465cf097,White's Dune Grasshopper,Trimerotropis whitei,Orthoptera,Acrididae,Trimerotropis,whitei,,,,
60db1534b94a6b3d465cf098,Whitebacked Garden Spider,Argiope trifasciata,Araneae,Araneidae,Argiope,trifasciata,,,,
60db1534b94a6b3d465cf099,Whitebanded Elm Leafhopper,Scaphoideus luteolus,Hemiptera,Cicadellidae,Scaphoideus,luteolus,,,,
60db1534b94a6b3d465cf09a,Whitecrossed Seed Bug,Neacoryphus bicrucis,Hemiptera,Lygaeidae,Neacoryphus,bicrucis,,,,
60db1534b94a6b3d465cf09b,Whitefly Predator,Delphastus pusillus,Coleoptera,Coccinellidae,Delphastus,pusillus,,,,
60db1534b94a6b3d465cf09c,Whitefringed Beetle,Graphognathus spp.,Coleoptera,Curculionidae,Graphognathus,spp.,,,,
60db1534b94a6b3d465cf09d,Whitefringed Weevil,Naupactus leucoloma,Coleoptera,Curculionidae,Naupactus,leucoloma,,,,
60db1534b94a6b3d465cf09e,Whitehouse's Emerald,Somatochlora whitehousei,Odonata,Corduliidae,Somatochlora,whitehousei,,,,
60db1534b94a6b3d465cf09f,Whitelined Looper,Malacodea pulchraria,Lepidoptera,Geometridae,Malacodea,pulchraria,,,,
60db1534b94a6b3d465cf0a0,Whitelined Sphinx,Hyles lineata,Lepidoptera,Sphingidae,Hyles,lineata,,,,
60db1534b94a6b3d465cf0a1,Whitemargined Cockroach,Melanozosteria soror,Blattodea,Blattidae,Melanozosteria,soror,,,,
60db1534b94a6b3d465cf0a2,Whitemarked Fleahopper,Spanagonicus albofasciatus,Hemiptera,Miridae,Spanagonicus,albofasciatus,,,,
60db1534b94a6b3d465cf0a3,Whitemarked Spider Beetle,Ptinus fur,Coleoptera,Ptinidae,Ptinus,fur,,,,
60db1534b94a6b3d465cf0a4,Whitemarked Treehopper,Tricentrus albomaculatus,Hemiptera,Membracidae,Tricentrus,albomaculatus,,,,
60db1534b94a6b3d465cf0a5,Whitemarked Tussock Moth,Orgyia leucostigma,Lepidoptera,Erebidae,Orgyia,leucostigma,,,,
60db1534b94a6b3d465cf0a6,Whiteshouldered House Moth,Endrosis sarcitrella,Lepidoptera,Oecophoridae,Endrosis,sarcitrella,,,,
60db1534b94a6b3d465cf0a7,Whitespotted Sawyer,Monochamus scutellatus scutellatus,Coleoptera,Cerambycidae,Monochamus,scutellatus scutellatus,,,,
60db1534b94a6b3d465cf0a8,Whitish Tiger Beetle,Ellipsoptera gratiosa,Coleoptera,Carabidae,Ellipsoptera,gratiosa,,,,
60db1534b94a6b3d465cf0a9,Whitmer's Sod Webworm,Crambus whitmerellus,Lepidoptera,Crambidae,Crambus,whitmerellus,,,,
60db1534b94a6b3d465cf0aa,Whitney Short-wing Grasshopper,Melanoplus platycercus,Orthoptera,Acrididae,Melanoplus,platycercus,,,,
60db1534b94a6b3d465cf0ab,Whitney's Underwing Moth,Catocala whitneyi,Lepidoptera,Erebidae,Catocala,whitneyi,,,,
60db1534b94a6b3d465cf0ac,Whitneyomyia beatifica,Whitneyomyia beatifica,Diptera,Tabanidae,Whitneyomyia,beatifica,,,,
60db1534b94a6b3d465cf0ad,Wickham's Lady Beetle,Hyperaspis wickhami,Coleoptera,Coccinellidae,Hyperaspis,wickhami,,,,
60db1534b94a6b3d465cf0ae,Wickhamâ€™s Elegant Canopy Beetle,Agra wickhami,Coleoptera,Carabidae,Agra,wickhami,,,,
60db1534b94a6b3d465cf0af,Wide-footed Treehopper,Campylenchia latipes,Hemiptera,Membracidae,Campylenchia,latipes,,,,
60db1534b94a6b3d465cf0b0,Wide-stripe Grass-veneer,Crambus unistriatellus,Lepidoptera,Crambidae,Crambus,unistriatellus,,,,
60db1534b94a6b3d465cf0b1,Wide-striped Leafroller,Aphelia alleniana,Lepidoptera,Tortricidae,Aphelia,alleniana,,,,
60db1534b94a6b3d465cf0b2,Widow Skimmer,Libellula luctuosa,Odonata,Libellulidae,Libellula,luctuosa,,,,
60db1534b94a6b3d465cf0b3,Widow Underwing,Catocala vidua,Lepidoptera,Erebidae,Catocala,vidua,,,,
60db1534b94a6b3d465cf0b4,Wielgus' Ghost Moth,Gazoryctra wielgusi,Lepidoptera,Hepialidae,Gazoryctra,wielgusi,,,,
60db1534b94a6b3d465cf0b5,Wikle's Dagger Moth,Acronicta wiklei,Lepidoptera,Noctuidae,Acronicta,wiklei,,,,
60db1534b94a6b3d465cf0b6,Wild Cherry Sphinx,Sphinx drupiferarum,Lepidoptera,Sphingidae,Sphinx,drupiferarum,,,,
60db1534b94a6b3d465cf0b7,Wild Indigo Duskywing,Erynnis baptisiae,Lepidoptera,Hesperiidae,Erynnis,baptisiae,,,,
60db1534b94a6b3d465cf0b8,Wild Indigo Weevil,Trichapion rostrum,Coleoptera,Brentidae,Trichapion,rostrum,,,,
60db1534b94a6b3d465cf0b9,Wild Olive Tortoise Beetle,Physonota alutacea,Coleoptera,Chrysomelidae,Physonota,alutacea,,,,
60db1534b94a6b3d465cf0ba,Willamette Short-wing Grasshopper,Melanoplus saltator,Orthoptera,Acrididae,Melanoplus,saltator,,,,
60db1534b94a6b3d465cf0bb,Willamette Spider Mite,Eotetranychus willamettei,Acari,Tetranychidae,Eotetranychus,willamettei,,,,
60db1534b94a6b3d465cf0bc,Willamette Wingless Grasshopper,Booneacris polita,Orthoptera,Acrididae,Booneacris,polita,,,,
60db1534b94a6b3d465cf0bd,Williams' Tiger Moth,Apantesis williamsii,Lepidoptera,Erebidae,Apantesis,williamsii,,,,
60db1534b94a6b3d465cf0be,Williamson's Emerald,Somatochlora williamsoni,Odonata,Corduliidae,Somatochlora,williamsoni,,,,
60db1534b94a6b3d465cf0bf,Williston's Tiger Beetle,Cicindela willistoni,Coleoptera,Carabidae,Cicindela,willistoni,,,,
60db1534b94a6b3d465cf0c0,Willistonina bilineata,Willistonina bilineata,Diptera,Asilidae,Willistonina,bilineata,,,,
60db1534b94a6b3d465cf0c1,Willow Apple Gall Sawfly,Pontania californica,Hymenoptera,Tenthredinidae,Pontania,californica,,,,
60db1534b94a6b3d465cf0c2,Willow Bark Beetle,Trypophloeus striatulua,Coleoptera,Curculionidae,Trypophloeus,striatulua,,,,
60db1534b94a6b3d465cf0c3,Willow Beaked-Gall Midge,Rabdophaga rigidae,Diptera,Cecidomyiidae,Rabdophaga,rigidae,,,,
60db1534b94a6b3d465cf0c4,Willow Borer,Synanthedon proxima,Lepidoptera,Sesiidae,Synanthedon,proxima,,,,
60db1534b94a6b3d465cf0c5,Willow Borer,Xylotrechus insignis,Coleoptera,Cerambycidae,Xylotrechus,insignis,,,,
60db1534b94a6b3d465cf0c6,Willow Clearwing,Synanthedon sigmoidea,Lepidoptera,Sesiidae,Synanthedon,sigmoidea,,,,
60db1534b94a6b3d465cf0c7,Willow Dart,Cerastis salicarum,Lepidoptera,Noctuidae,Cerastis,salicarum,,,,
60db1534b94a6b3d465cf0c8,Willow Flea Weevil,Isochnus rufipes,Coleoptera,Curculionidae,Isochnus,rufipes,,,,
60db1534b94a6b3d465cf0c9,Willow Flea Weevil,Rhynchaenus rufipes,Coleoptera,Curculionidae,Rhynchaenus,rufipes,,,,
60db1534b94a6b3d465cf0ca,Willow Gall Inquiline Moth,Sciota carneella,Lepidoptera,Pyralidae,Sciota,carneella,,,,
60db1534b94a6b3d465cf0cb,Willow Gall Weevil,Archarius salicivorus,Coleoptera,Curculionidae,Archarius,salicivorus,,,,
60db1534b94a6b3d465cf0cc,Willow Ghost Moth,Sthenopis thule,Lepidoptera,Hepialidae,Sthenopis,thule,,,,
60db1534b94a6b3d465cf0cd,Willow Lace Bug,Corythucha elegans,Hemiptera,Tingidae,Corythucha,elegans,,,,
60db1534b94a6b3d465cf0ce,Willow Leafblotch Miner,Micrurapteryx salicifoliella,Lepidoptera,Gracillariidae,Micrurapteryx,salicifoliella,,,,
60db1534b94a6b3d465cf0cf,Willow Leafhopper,Graphocephala confluens,Hemiptera,Cicadellidae,Graphocephala,confluens,,,,
60db1534b94a6b3d465cf0d0,Willow Oak Sawfly,Arge quidia,Hymenoptera,Argidae,Arge,quidia,,,,
60db1534b94a6b3d465cf0d1,Willow Paria,Paria quadriguttata,Coleoptera,Chrysomelidae,Paria,quadriguttata,,,,
60db1534b94a6b3d465cf0d2,Willow Pinecone Gall Midge,Rabdophaga strobiloides,Diptera,Cecidomyiidae,Rabdophaga,strobiloides,,,,
60db1534b94a6b3d465cf0d3,Willow Redgall Sawfly,Pontania promixa,Hymenoptera,Tenthredinidae,Pontania,promixa,,,,
60db1534b94a6b3d465cf0d4,Willow Rosette Gall Midge,Rabdophaga salicisbrassicoides,Diptera,Cecidomyiidae,Rabdophaga,salicisbrassicoides,,,,
60db1534b94a6b3d465cf0d5,Willow Sawfly,Nematus ventralis,Hymenoptera,Tenthredinidae,Nematus,ventralis,,,,
60db1534b94a6b3d465cf0d6,Willow Shoot Sawfly,Janus abbreviatus,Hymenoptera,Cephidae,Janus,abbreviatus,,,,
60db1534b94a6b3d465cf0d7,Willow Spittlebug,Aphrophora salicina,Hemiptera,Aphrophoridae,Aphrophora,salicina,,,,
60db1534b94a6b3d465cf0d8,Willow Tortrix Moth,Epinotia cruciana,Lepidoptera,Tortricidae,Epinotia,cruciana,,,,
60db1534b94a6b3d465cf0d9,Wilmatte's Longhorn,Tetraloniella wilmattae,Hymenoptera,Apidae,Tetraloniella,wilmattae,,,,
60db1534b94a6b3d465cf0da,Wilson Sphinx,Hyles wilsoni,Lepidoptera,Sphingidae,Hyles,wilsoni,,,,
60db1534b94a6b3d465cf0db,Wilson's Wood-nymph Moth,Xerociris wilsonii,Lepidoptera,Noctuidae,Xerociris,wilsonii,,,,
60db1534b94a6b3d465cf0dc,Window Fly,Scenopinus fenestralis,Diptera,Scenopinidae,Scenopinus,fenestralis,,,,
60db1534b94a6b3d465cf0dd,Window Gnat,Sylvicola fenestralis,Diptera,Anisopodidae,Sylvicola,fenestralis,,,,
60db1534b94a6b3d465cf0de,Window-winged Moth,Meskea dyspteraria,Lepidoptera,Thyrididae,Meskea,dyspteraria,,,,
60db1534b94a6b3d465cf0df,Wine-red Amazon Ant,Polyergus vinosus,Hymenoptera,Formicidae,Polyergus,vinosus,,,,
60db1534b94a6b3d465cf0e0,Wine-tinted Oenobotys,Oenobotys vinotinctalis,Lepidoptera,Crambidae,Oenobotys,vinotinctalis,,,,
60db1534b94a6b3d465cf0e1,Wing Louse,Lipeurus caponis,Phthiraptera,Philopteridae,Lipeurus,caponis,,,,
60db1534b94a6b3d465cf0e2,Wingless Florida Grasshopper,Aptenopedes aptera,Orthoptera,Acrididae,Aptenopedes,aptera,,,,
60db1534b94a6b3d465cf0e3,Wingless Meadow Katydid,Odontoxiphidium apterum,Orthoptera,Tettigoniidae,Odontoxiphidium,apterum,,,,
60db1534b94a6b3d465cf0e4,Wingless Mountain Grasshopper,Booneacris glacialis,Orthoptera,Acrididae,Booneacris,glacialis,,,,
60db1534b94a6b3d465cf0e5,Wingless Scorpionfly,Apterobittacus apterus,Mecoptera,Bittacidae,Apterobittacus,apterus,,,,
60db1534b94a6b3d465cf0e6,Winnertzia solidaginis,Winnertzia solidaginis,Diptera,Cecidomyiidae,Winnertzia,solidaginis,,,,
60db1534b94a6b3d465cf0e7,Winsome Fly,Istocheta aldrichi,Diptera,Tachinidae,Istocheta,aldrichi,,,,
60db1534b94a6b3d465cf0e8,Winter Cutworm *,Noctua pronuba,Lepidoptera,Noctuidae,Noctua,pronuba,Large Yellow Underwing,,,
60db1534b94a6b3d465cf0e9,Winter Firefly,Ellychnia corrusca,Coleoptera,Lampyridae,Ellychnia,corrusca,,,,
60db1534b94a6b3d465cf0ea,Winter Grain Mite,Penthaleus major,Acari,Eupodidae,Penthaleus,major,,,,
60db1534b94a6b3d465cf0eb,Winter Moth,Operophtera brumata,Lepidoptera,Geometridae,Operophtera,brumata,,,,
60db1534b94a6b3d465cf0ec,Winter Tick,Dermacentor albipictus,Acari,Ixodidae,Dermacentor,albipictus,,,,
60db1534b94a6b3d465cf0ed,Winter Wheat Scarab,Asiopertha nazarena,Coleoptera,Scarabaeidae,Asiopertha,nazarena,,,,
60db1534b94a6b3d465cf0ee,Winthemia abdominalis,Winthemia abdominalis,Diptera,Tachinidae,Winthemia,abdominalis,,,,
60db1534b94a6b3d465cf0ef,Winthemia rufopicta,Winthemia rufopicta,Diptera,Tachinidae,Winthemia,rufopicta,,,,
60db1534b94a6b3d465cf0f0,Witch Hazel Cone Gall Aphid,Hormaphis hamamelidis,Hemiptera,Aphididae,Hormaphis,hamamelidis,,,,
60db1534b94a6b3d465cf0f1,Witch Hazel Dagger,Acronicta hamamelis,Lepidoptera,Noctuidae,Acronicta,hamamelis,,,,
60db1534b94a6b3d465cf0f2,Witch-hazel Borer,Dicerca pugionata,Coleoptera,Buprestidae,Dicerca,pugionata,,,,
60db1534b94a6b3d465cf0f3,Withered Mocis,Mocis marcida,Lepidoptera,Erebidae,Mocis,marcida,,,,
60db1534b94a6b3d465cf0f4,Withlacoochee Grasshopper,Melanoplus withlacoocheenisis,Orthoptera,Acrididae,Melanoplus,withlacoocheenisis,,,,
60db1534b94a6b3d465cf0f5,Wittfeld's Forester Moth,Alypia wittfeldii,Lepidoptera,Noctuidae,Alypia,wittfeldii,,,,
60db1534b94a6b3d465cf0f6,Wockia asperipunctella,Wockia asperipunctella,Lepidoptera,Urodidae,Wockia,asperipunctella,,,,
60db1534b94a6b3d465cf0f7,Wolcott's Lady Beetle,Hyperaspidius wolcotti,Coleoptera,Coccinellidae,Hyperaspidius,wolcotti,,,,
60db1534b94a6b3d465cf0f8,Wolcottia pedalis,Wolcottia pedalis,Coleoptera,Cleridae,Wolcottia,pedalis,,,,
60db1534b94a6b3d465cf0f9,Woldstedtius flavolineatus,Woldstedtius flavolineatus,Hymenoptera,Ichneumonidae,Woldstedtius,flavolineatus,,,,
60db1534b94a6b3d465cf0fa,Wonderful Underwing,Catocala mira,Lepidoptera,Erebidae,Catocala,mira,,,,
60db1534b94a6b3d465cf0fb,Wood Borer Of Coigue,Cheloderus childreni,Coleoptera,Cerambycidae,Cheloderus,childreni,,,,
60db1534b94a6b3d465cf0fc,Wood Leopard Moth,Zeuzera pyrina,Lepidoptera,Cossidae,Zeuzera,pyrina,,,,
60db1534b94a6b3d465cf0fd,Wood Tiger Moth,Parasemia plantaginis,Lepidoptera,Erebidae,Parasemia,plantaginis,,,,
60db1534b94a6b3d465cf0fe,Wood Wasp,multiple genera spp.,Hymenoptera,Siricidae,multiple genera,spp.,,,,
60db1534b94a6b3d465cf0ff,Wood-colored Apamea,Apamea lignicolora,Lepidoptera,Noctuidae,Apamea,lignicolora,,,,
60db1534b94a6b3d465cf100,Wood-colored Short-wing Grasshopper,Melanoplus ligneolus,Orthoptera,Acrididae,Melanoplus,ligneolus,,,,
60db1534b94a6b3d465cf101,Woodbine Borer,Saperda puncticollis,Coleoptera,Cerambycidae,Saperda,puncticollis,,,,
60db1534b94a6b3d465cf102,Woodgrain Leafroller,Pandemis lamprosana,Lepidoptera,Tortricidae,Pandemis,lamprosana,,,,
60db1534b94a6b3d465cf103,Woodland Chocolate Moth,Argyrostrotis sylvarum,Lepidoptera,Erebidae,Argyrostrotis,sylvarum,,,,
60db1534b94a6b3d465cf104,Woodland Ground Beetle,Carabus sylvosus,Coleoptera,Carabidae,Carabus,sylvosus,,,,
60db1534b94a6b3d465cf105,Woodland Meadow Katydid,Conocephalus nemoralis,Orthoptera,Tettigoniidae,Conocephalus,nemoralis,,,,
60db1534b94a6b3d465cf106,Woodland Mosquito,Ochlerotatus stimulans,Diptera,Culicidae,Ochlerotatus,stimulans,,,,
60db1534b94a6b3d465cf107,Woodland Skipper,Ochlodes sylvanoides,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,,,,
60db1534b94a6b3d465cf108,Woodrat Bot Fly,Cuterebra americana,Diptera,Oestridae,Cuterebra,americana,,,,
60db1534b94a6b3d465cf109,Woodrose Bug,Graptostethus manillensis,Hemiptera,Lygaeidae,Graptostethus,manillensis,,,,
60db1534b94a6b3d465cf10a,Woods Weevil,Nemocestes incomptus,Coleoptera,Curculionidae,Nemocestes,incomptus,,,,
60db1534b94a6b3d465cf10b,Woody Angle,Macaria aequiferaria,Lepidoptera,Geometridae,Macaria,aequiferaria,,,,
60db1534b94a6b3d465cf10c,Woody Underwing,Catocala grynea,Lepidoptera,Erebidae,Catocala,grynea,,,,
60db1534b94a6b3d465cf10d,Wool Sower,Callirhytis seminator,Hymenoptera,Cynipidae,Callirhytis,seminator,,,,
60db1534b94a6b3d465cf10e,Wool-bearing Gall Wasp,Andricus quercuslanigera,Hymenoptera,Cynipidae,Andricus,quercuslanigera,,,,
60db1534b94a6b3d465cf10f,Woolly Alder Aphid,Prociphilus tessellatus,Hemiptera,Aphididae,Prociphilus,tessellatus,,,,
60db1534b94a6b3d465cf110,Woolly Apple Aphid,Eriosoma lanigerum,Hemiptera,Aphididae,Eriosoma,lanigerum,,,,
60db1534b94a6b3d465cf111,Woolly Apple Aphid Parasitoid,Aphelinus mali,Hymenoptera,Aphelinidae,Aphelinus,mali,,,,
60db1534b94a6b3d465cf112,Woolly Beech Aphid,Phyllaphis fagi,Hemiptera,Aphididae,Phyllaphis,fagi,,,,
60db1534b94a6b3d465cf113,Woolly Catkin Gall Wasp,Callirhytis quercusoperator,Hymenoptera,Cynipidae,Callirhytis,quercusoperator,,,,
60db1534b94a6b3d465cf114,Woolly Elm Aphid,Eriosoma americanum,Hemiptera,Aphididae,Eriosoma,americanum,,,,
60db1534b94a6b3d465cf115,Woolly Gall Wasp,Heteroecus dasydactyli,Hymenoptera,Cynipidae,Heteroecus,dasydactyli,,,,
60db1534b94a6b3d465cf116,Woolly Grass-veneer Moth,Thaumatopsis pexellus,Lepidoptera,Crambidae,Thaumatopsis,pexellus,,,,
60db1534b94a6b3d465cf117,Woolly Gray,Lycia ypsilon,Lepidoptera,Geometridae,Lycia,ypsilon,,,,
60db1534b94a6b3d465cf118,Woolly Maple Aphid,Neoprociphilus aceris,Hemiptera,Aphididae,Neoprociphilus,aceris,,,,
60db1534b94a6b3d465cf119,Woolly Pear Aphid,Eriosoma pyricola,Hemiptera,Aphididae,Eriosoma,pyricola,,,,
60db1534b94a6b3d465cf11a,Woolly Stem Gall Midge,Asphondylia floccosa,Diptera,Cecidomyiidae,Asphondylia,floccosa,,,,
60db1534b94a6b3d465cf11b,Woolly Wall Bee,Megachile lanata,Hymenoptera,Megachilidae,Megachile,lanata,,,,
60db1534b94a6b3d465cf11c,Woolly Whitefly,Aleurothrixus floccosus,Hemiptera,Aleyrodidae,Aleurothrixus,floccosus,,,,
60db1534b94a6b3d465cf11d,Woolly-Backed Moth,Olethreutes furfuranum,Lepidoptera,Tortricidae,Olethreutes,furfuranum,,,,
60db1534b94a6b3d465cf11e,Woolly-backed Moth,Olethreutes furfuranum,Lepidoptera,Tortricidae,Olethreutes,furfuranum,,,,
60db1534b94a6b3d465cf11f,Woollybear Gall Wasp,Atrusca trimaculosa,Hymenoptera,Cynipidae,Atrusca,trimaculosa,,,,
60db1534b94a6b3d465cf120,Wooly Darkling Beetle,Eleodes osculans,Coleoptera,Tenebrionidae,Eleodes,osculans,,,,
60db1534b94a6b3d465cf121,Wooly Oil-Digger,Centris lanosa,Hymenoptera,Apidae,Centris,lanosa,,,,
60db1534b94a6b3d465cf122,Wooly Pavement Ant,Tetramorium lanuginosum,Hymenoptera,Formicidae,Tetramorium,lanuginosum,,,,
60db1534b94a6b3d465cf123,Wormaldia moesta,Wormaldia moesta,Trichoptera,Philopotamidae,Wormaldia,moesta,,,,
60db1534b94a6b3d465cf124,Worthy Longhorn,Florilegus condignus,Hymenoptera,Apidae,Florilegus,condignus,,,,
60db1534b94a6b3d465cf125,Wrangler Grasshopper,Circotettix rabula,Orthoptera,Acrididae,Circotettix,rabula,,,,
60db1534b94a6b3d465cf126,Wretched Olethreutes Moth,Olethreutes exoletum,Lepidoptera,Tortricidae,Olethreutes,exoletum,,,,
60db1534b94a6b3d465cf127,Wright's Hulstina,Hulstina wrightiaria,Lepidoptera,Geometridae,Hulstina,wrightiaria,,,,
