Mindarus obliquus
Mindarus pinicola
Mindarus remaudierei
Mindarus victoria
Misturaphis shiloensis
Monaphis antennata
Monellia caryella
Monellia hispida
Monellia medina
Monellia microsetosa
Monelliopsis bisetosa
Monelliopsis bisselli
Monelliopsis californica
Monelliopsis caryae
Monelliopsis nigropunctata
Monelliopsis pallida
Monelliopsis pecanis
Monelliopsis pleurialis
Monelliopsis quadrimaculata
Monelliopsis tuberculata
Mordwilkoja vagabunda
Muscaphis canadensis
Muscaphis escherichi
Muscaphis mexicana
Muscaphis musci
Muscaphis smithi
Muscaphis stroyani
Muscaphis utahensis
Myzaphis bucktoni
Myzaphis canadensis
Myzaphis rosarum
Myzocallis (Agrioaphis) castanicola
Myzocallis (Californicallis) agrifolicola
Myzocallis (Castaneomyzocallis) castaneae
Myzocallis (Castaneomyzocallis) castaneoides
Myzocallis (Castaneomyzocallis) nanae
Myzocallis (Castaneomyzocallis) tissoti
Myzocallis (Lineomyzocallis) atropunctata
Myzocallis (Lineomyzocallis) bella
Myzocallis (Lineomyzocallis) durangoensis
Myzocallis (Lineomyzocallis) elliotti
Myzocallis (Lineomyzocallis) ephemerata
Myzocallis (Lineomyzocallis) exultans
Myzocallis (Lineomyzocallis) frisoni
Myzocallis (Lineomyzocallis) granovskyi
Myzocallis (Lineomyzocallis) longirostris
Myzocallis (Lineomyzocallis) longiunguis
Myzocallis (Lineomyzocallis) melanocera
Myzocallis (Lineomyzocallis) meridionalis
Myzocallis (Lineomyzocallis) multisetis
Myzocallis (Lineomyzocallis) neoborealis
Myzocallis (Lineomyzocallis) pepperi
Myzocallis (Lineomyzocallis) spinosa
Myzocallis (Lineomyzocallis) walshii
Myzocallis (Neomyzocallis) asclepiadis
Myzocallis (Neomyzocallis) discolor
Myzocallis (Neomyzocallis) pseudodiscolor
Myzocallis (Neomyzocallis) punctata
Myzocallis (Neomyzocallis) tuberculata
Myzocallis (Paramyzocallis) tenochca
Myzocallis agrifolicola
Myzocallis asclepiadis
Myzocallis atropunctata
Myzocallis bella
Myzocallis boerneri
Myzocallis carpini
Myzocallis castaneae
Myzocallis castaneoides
Myzocallis castanicola
Myzocallis coryli
Myzocallis discolor
Myzocallis durangoensis
Myzocallis elliotti
Myzocallis ephemerata
Myzocallis exultans
Myzocallis frisoni
Myzocallis granovskyi
Myzocallis longirostris
Myzocallis longiunguis
Myzocallis melanocera
Myzocallis meridionalis
Myzocallis multisetis
Myzocallis nanae
Myzocallis neoborealis
Myzocallis pepperi
Myzocallis pseudodiscolor
Myzocallis punctata
Myzocallis spinosa
Myzocallis tenochca
Myzocallis tissoti
Myzocallis tuberculata
Myzodium knowltoni
Myzodium mimulicola
Myzodium modestum
Myzus (Nectarosiphon) antirrhinii
Myzus (Nectarosiphon) certus
Myzus (Nectarosiphon) dianthicola
Myzus (Nectarosiphon) linariae
Myzus (Nectarosiphon) myosotidis
Myzus (Nectarosiphon) persicae
Myzus (Nectarosiphon) persicae nicotianae
Myzus (Nectarosiphon) polaris
Myzus (Sciamyzus) ascalonicus
Myzus (Sciamyzus) cymbalariae
Myzus antirrhinii
Myzus ascalonicus
Myzus biennis
Myzus cerasi
Myzus certus
Myzus cymbalariae
Myzus dianthicola
Myzus fataunae
Myzus godetiae
Myzus hemerocallis
Myzus hemerocallis
Myzus ligustri
Myzus linariae
Myzus lythri
Myzus myosotidis
Myzus nicotianae
Myzus oenotherae
Myzus ornatus
Myzus persicae
Myzus polaris
Myzus varians
Nasonovia (Aconitaphis) wahinkae
Nasonovia (Capitosiphon) crenicorna
Nasonovia (Eokakimia) wahinkae robinsoni
Nasonovia (Kakimia) alpina
Nasonovia (Kakimia) aquilegiae
Nasonovia (Kakimia) arizonensis
Nasonovia (Kakimia) borealis
Nasonovia (Kakimia) carolinensis
Nasonovia (Kakimia) castelleiae
Nasonovia (Kakimia) collomiae
Nasonovia (Kakimia) cynosbati
Nasonovia (Kakimia) davidsoni
Nasonovia (Kakimia) grossa
Nasonovia (Kakimia) heucherae
Nasonovia (Kakimia) houghtonensis
Nasonovia (Kakimia) muesebecki
Nasonovia (Kakimia) polemonii
Nasonovia (Kakimia) ribifolii
Nasonovia (Kakimia) sampsoni
Nasonovia (Kakimia) saxifragae
Nasonovia (Kakimia) smithi
Nasonovia (Kakimia) stroyani
Nasonovia (Kakimia) takala
Nasonovia (Kakimia) tiarellae
Nasonovia (Kakimia) vannesii
Nasonovia (Kakimia) vockerothi
Nasonovia (Ranakimia) acyrthosiphon
Nasonovia (Ranakimia) purpurascens
Nasonovia (Ranakimia) ranunculi
Nasonovia acyrthosiphon
Nasonovia alpina
Nasonovia aquilegiae
Nasonovia arizonensis
Nasonovia borealis
Nasonovia carolinensis
Nasonovia castelleiae
Nasonovia collomiae
Nasonovia compositellae
Nasonovia crenicorna
Nasonovia cynosbati
Nasonovia davidsoni
Nasonovia grossa
Nasonovia heucherae
Nasonovia houghtonensis
Nasonovia houghtonensis similis
Nasonovia muesebecki
Nasonovia polemonii
Nasonovia purpurascens
Nasonovia ranunculi
Nasonovia ribifolii
Nasonovia ribisnigri
Nasonovia sampsoni
Nasonovia saxifragae
Nasonovia smithi
Nasonovia stroyani
Nasonovia takala
Nasonovia tiarellae
Nasonovia vannesii
Nasonovia vockerothi
Nasonovia wahinkae
Nasonovia williamsi
Nearctaphis (Amelanchieria) sensoriata
Nearctaphis argentinaeradicis
Nearctaphis bakeri
Nearctaphis californica
Nearctaphis clydesmithi
Nearctaphis crataegifoliae
Nearctaphis crataegifoliae occidentalis
Nearctaphis hottesi
Nearctaphis kachena
Nearctaphis nigrescens
Nearctaphis sclerosa
Nearctaphis sensoriata
Nearctaphis yohoensis
Nearctaphis zabapsis
Neoamphorophora kalmiae
Neomyzus circumflexus
Neonasonovia nabali
Neophyllaphis araucariae
Neophyllaphis podocarpi
Neophyllaphis varicolor
Neoprociphilus aceris
Neosymydobius acutipilosus
Neosymydobius agrifoliae
Neosymydobius ajuscanus
Neosymydobius albasiphus
Neosymydobius butzei
Neosymydobius chrysolepis
Neosymydobius luteus
Neosymydobius memorialis
Neosymydobius mimicus
Neosymydobius neomexicanus
Neosymydobius paucisetosus
Neosymydobius peregrinus
Neosymydobius quercihabitus
Neosymydobius rumorosensis
Neotoxoptera formosana
Neotoxoptera oliveri
Neotoxoptera violae
Nevadaphis sampsoni
Obtusicauda anomella
Obtusicauda artemisicola
Obtusicauda artemisiphila
Obtusicauda coweni
Obtusicauda filifoliae
Obtusicauda frigidae
Oestlundiella flava
Ovatomyzus boraginacearum
Ovatus crataegarius
Ovatus mentharius
Pachypappa pseudobyrsa
Pachypappa rosettei
Pachypappa rosettei
Pachypappa sacculi
Pachypappa tremulae
Paducia antennata
Paducia aterrima
Panaphis juglandis
Paoliella (Lizerocallis) laxutuberculata
Paoliella laxutuberculata
Papulaphis sleesmani
Paracolopha morrisoni
Patchia virginiana 
Patchia winforii
Peltaphis hottesi
Pemphigus (Pemphiginus) populi
Pemphigus balsamiferae
Pemphigus betae
Pemphigus borealis
Pemphigus brevicornis
Pemphigus bursarius
Pemphigus fuscicornis
Pemphigus groenlandicus
Pemphigus immunis
Pemphigus junctisensoriatus
Pemphigus knowltoni
Pemphigus lichtensteini
Pemphigus longicornus
Pemphigus monophagus
Pemphigus nortonii
Pemphigus obesinymphae
Pemphigus populicaulis
Pemphigus populiglobuli
Pemphigus populiramulorum
Pemphigus populitransversus
Pemphigus populivenae
Pemphigus saliciradicis
Pemphigus spyrothecae
Pemphigus tartareus
Pentalonia caladii
Pentalonia nigronervosa
Pentalonia nigronervosa
Pentamyzus graminis
Periphyllus aceris
Periphyllus americanus
Periphyllus brevispinosus
Periphyllus californiensis
Periphyllus lyropictus
Periphyllus negundinis
Periphyllus testudinaceus
Phloeomyzus passerinii
Phorodon (Diphorodon) cannabis
Phorodon cannabis
Phorodon humuli
Phorodon scrophulariae
Phyllaphis fagi
Phyllaphis grandifoliae
Phyllaphis nigra
Phyllaphis? querci
Phylloxera caryaeavellana
Phylloxera caryaecaulis
Phylloxera caryaefallax
Phylloxera caryaefoliae
Phylloxera caryaeglobuli
Phylloxera caryaegummosa
Phylloxera caryaeren
Phylloxera caryaescissa
Phylloxera caryaesemen
Phylloxera caryaesepta
Phylloxera caryaevenae
Phylloxera castaneae
Phylloxera conica
Phylloxera corticalis
Phylloxera davidsoni
Phylloxera davidsoni
Phylloxera deplanata
Phylloxera depressa
Phylloxera devastatrix
Phylloxera foveata
Phylloxera foveola
Phylloxera georgiana
Phylloxera glabra
Phylloxera globosa
Phylloxera intermedia
Phylloxera minima
Phylloxera notabilis
Phylloxera perniciosa
Phylloxera picta
Phylloxera pilosula
Phylloxera querceti
Phylloxera querceti
Phylloxera reticulata
Phylloxera rileyi
Phylloxera rimosalis
Phylloxera russellae
Phylloxera similans
Phylloxera spinuloides
Phylloxera stanfordiana
Phylloxera stellata
Phylloxera symmetrica
Phylloxera texana
Phylloxera tuberculifera
Phylloxerina nyssae
Phylloxerina popularia
Phylloxerina popularia
Phylloxerina prolifera
Phylloxerina salicis
Phylloxerina salicis
Phylloxerina salicola
Pineus abietinus
Pineus boerneri
Pineus boycei
Pineus boycei
Pineus cembrae
Pineus coloradensis
Pineus engelmanni
Pineus engelmannii
Pineus floccus
Pineus pineoides
Pineus pinifoliae
Pineus sibiricus
Pineus similis
Pineus strobi
Pineus sylvestris
Pinus radiata
Placoaphis siphunculata
Pleotrichophorus ambrosiae
Pleotrichophorus amsinckii
Pleotrichophorus antennarius
Pleotrichophorus artemisicola
Pleotrichophorus asterifoliae
Pleotrichophorus brevinectarius
Pleotrichophorus chrysanthemi
Pleotrichophorus decampus
Pleotrichophorus decampus
Pleotrichophorus diutius
Pleotrichophorus elongatus
Pleotrichophorus filifoliae
Pleotrichophorus glandulosus
Pleotrichophorus glandulosus
Pleotrichophorus gnaphalodes
Pleotrichophorus gregarius
Pleotrichophorus heterohirsutus
Pleotrichophorus hottesi
Pleotrichophorus infrequenus
Pleotrichophorus intermedius
Pleotrichophorus knowltoni
Pleotrichophorus lagacei
Pleotrichophorus longinectarius
Pleotrichophorus longipes
Pleotrichophorus longirostris
Pleotrichophorus magnautensus
Pleotrichophorus obscuratus
Pleotrichophorus oestlundi
Pleotrichophorus ohioensis
Pleotrichophorus packi
Pleotrichophorus parilis
Pleotrichophorus patonkus
Pleotrichophorus patonkusellus
Pleotrichophorus pseudoglandulosus
Pleotrichophorus pseudopatonkus
Pleotrichophorus pullus
Pleotrichophorus pycnorhysus
Pleotrichophorus quadritrichus
Pleotrichophorus rusticatus
Pleotrichophorus spatulavillus
Pleotrichophorus sporadicus
Pleotrichophorus stroudi
Pleotrichophorus tetradymiae
Pleotrichophorus triangulatus
Pleotrichophorus utensis
Pleotrichophorus villosae
Pleotrichophorus wasatchii
Pleotrichophorus xerozoous
Pleotrichophorus zoomontanus
Plocamaphis amerinae
Plocamaphis flocculosa
Plocamaphis martini
Prociphilus (Meliarhizophagus) fraxinifolii
Prociphilus (Neoparacletus) corrugatans
Prociphilus (Paraprociphilus) mexicanus
Prociphilus (Paraprociphilus) tessellatus
Prociphilus (Pulvius) probosceus
Prociphilus (Stagona) crataegistrobi
Prociphilus (Stagona) piceaerubensis
Prociphilus (Stagona) pini
Prociphilus (Stagona) xylostei
Prociphilus alnifoliae
Prociphilus americanus
Prociphilus carolinensis
Prociphilus caryae caryae
Prociphilus caryae ssp. fitchii
Prociphilus corrugatans
Prociphilus crataegistrobi
Prociphilus erigeronensis
Prociphilus fraxinifolii
Prociphilus longianus
Prociphilus mexicanus
Prociphilus oleae
Prociphilus pergandei
Prociphilus piceaerubensis
Prociphilus pini
Prociphilus piniradicivorus
Prociphilus probosceus
Prociphilus tessellatus
Protaphis anuraphoides
Protaphis debilicornis
Protaphis echinaceae
Protaphis knowltoni
Protaphis middletonii
Protaphis tetradymia
Protopterocallis canadensis
Protopterocallis fumipennella
Protopterocallis gigantea
Protopterocallis pergandei
Protopterocallis punctatus
Protopterocallis quadrata
Pseudacaudella rubida
Pseudasiphonaphis corni
Pseudocercidis rosae
Pseudocercidis tutigulus
Pseudoepameibaphis essigi
Pseudoepameibaphis glauca
Pseudoepameibaphis tridentatae
Pseudoepameibaphis xenotrichis
Pseudomegoura magnoliae
Pseudopteocomma hughi
Pseudopterocomma canadensis
Pseudoregma panicola
Pterocallis alni
Pterocallis alnifoliae
Pterocallis essigi
Pterocallis rhombifoliae
Pterocomma beulahense
Pterocomma bicolor
Pterocomma groenlandicum
Pterocomma medium
Pterocomma pilosum
Pterocomma populeum
Pterocomma populifoliae
Pterocomma pseudopopuleum
Pterocomma rufipes
Pterocomma salicis
Pterocomma sanguiceps
Pterocomma smithiae
Quadrartus agrifoliae
Rhodobium porosum
Rhopalomyzus (Judenkoa) lonicerae
Rhopalomyzus grabhami
Rhopalomyzus lonicerae
Rhopalomyzus poae
Rhopalosiphoninus hydrangeae
Rhopalosiphoninus latysiphon
Rhopalosiphoninus solani
Rhopalosiphoninus staphyleae
Rhopalosiphoninus staphyleae tulipaellus
Rhopalosiphum arundinariae
Rhopalosiphum cerasifoliae
Rhopalosiphum enigmae
Rhopalosiphum insertum
Rhopalosiphum laconae
Rhopalosiphum maidis
Rhopalosiphum musae
Rhopalosiphum nigrum
Rhopalosiphum nymphaeae
Rhopalosiphum oxyacanthae
Rhopalosiphum padi
Rhopalosiphum padiformis
Rhopalosiphum parvae
Rhopalosiphum rufiabdominale
Rhopalosiphum rufulum
Rhopalosiphum sanguinarium
Richardsaphis canadensis
Saltusaphis elongata
Saltusaphis scirpus
Sanbornia juniperi
Sarucallis kahawaluokalani
Schizaphis (Euschizaphis) longicornis
Schizaphis (Euschizaphis) palustris
Schizaphis (Paraschizaphis) caricis
Schizaphis (Paraschizaphis) scirpi
Schizaphis (Paraschizaphis) scirpicola
Schizaphis agrostis
Schizaphis agrostis
Schizaphis caricis
Schizaphis gracilis
Schizaphis graminum
Schizaphis longicornis
Schizaphis minuta
Schizaphis muhlenbergiae
Schizaphis nigra
Schizaphis phlei
Schizaphis rotundiventris
Schizaphis scirpi
Schizaphis scirpicola
Schizolachnus curvispinosus
Schizolachnus flocculosus
Schizolachnus obscurus
Schizolachnus parvus
Schizolachnus pineti
Schizolachnus piniradiatae
Schizoneurata tissoti
Semiaphis dauci
Semiaphis heraclei
Shenahweum minutum
Shenahweum minutum
Shivaphis celti
Sinomegoura citricola
Sipha (Rungsia) elegans
Sipha (Rungsia) maydis
Sipha aegilopis
Sipha agropyronensis
Sipha elegans 
Sipha flava
Sipha glyceriae
Sipha maydis
Siphonatrophia cupressi
Sitobion (Metobion) beiquei
Sitobion africanum
Sitobion alopecuri
Sitobion avenae
Sitobion beiquei
Sitobion caricis
Sitobion fragariae
Sitobion luteum
Sitobion niwanistum
Sitobion salicornii
Slavum lentiscoides
Smynthurodes betae
Stegophylla brevirostris
Stegophylla davisi
Stegophylla essigi
Stegophylla mugnozae
Stegophylla querci
Stegophylla quercicola
Stegophylla quercicola
Stegophylla quercifoliae
Stegophylla quercina
Strenaphis elongata
Subacyrthosiphon cryptobium
Subiziphya clauseni
Subsaltusaphis canadensis
Subsaltusaphis virginica
Subsaltusaphis wanica
Symydobius americanus
Symydobius intermedius
Takecallis arundicolens
Takecallis arundinariae
Takecallis taiwana
Takecallis taiwanus
Takecallis takahashii
Tamalia coweni
Tamalia coweni
Tamalia dicksoni
Tamalia inquilinus
Tamalia keltoni
Tamalia milleri
Tamalia pallida
Tetraneura akinire
Tetraneura fusiformis
Tetraneura hirsuta
Tetraneura nigriabdominalis
Tetraneura nigriabdominalis
Tetraneura nigriabdominalis
Tetraneura ulmi
Thecabius (Parathecabius) gravicornis
Thecabius (Parathecabius) lysimachiae
Thecabius affinis
Thecabius gravicornis
Thecabius lysimachiae
Thecabius populiconduplifolius
Thecabius populimonilis
Thecabius. affinis
Thelaxes californica
Therioaphis (Pterocallidium) trifolii
Therioaphis (Rhizoberlesia) riehmi
Therioaphis ononidis
Therioaphis riehmi
Therioaphis tenera
Therioaphis trifolii
Therioaphis trifolii ssp. maculata
Thripsaphis (Trichocallis) cyperi
Thripsaphis (Trichocallis) daviaulti
Thripsaphis (Trichocallis) producta
Thripsaphis (Trichocallis) verrucosa
Thripsaphis ballii
Thripsaphis ballii ballii
Thripsaphis ballii caespitosae
Thripsaphis ballii longisetis
Thripsaphis ballii pennsylvanica
Thripsaphis cyperi
Thripsaphis polytricha
Thripsaphis sensoriata
Tiliphagus lycoposugus
Tinocallis (Eotinocallis) platani
Tinocallis (Orientinocallis) himalayensis
Tinocallis (Sappocallis) saltans
Tinocallis (Sappocallis) takachihoensis
Tinocallis caryaefoliae
Tinocallis himalayensis
Tinocallis kahawaluokalani
Tinocallis platani
Tinocallis saltans
Tinocallis takachihoensis
Tinocallis ulmifolii
Tinocallis ulmiparvifoliae
Tinocallis viridis
Tinocallis zelkowae
Toxoptera aurantii
Toxoptera citricida
Toxoptera viridirubra
Trama oculata
Trama rara
Trichosiphonaphis (Xenomyzus) polygoni
Tuberculatus (Orientuberculoides) fangi
Tuberculatus (Pacificallis) californicus
Tuberculatus (Pacificallis) chrysolepidis
Tuberculatus (Pacificallis) columbiae
Tuberculatus (Pacificallis) kiowanicus
Tuberculatus (Pacificallis) maureri
Tuberculatus (Pacificallis) pallidus
Tuberculatus (Pacificallis) pasaniae
Tuberculatus (Pacificallis) passalus
Tuberculatus (Pacificallis) quercifolii
Tuberculatus (Toltecallis) garciamartelli
Tuberculatus (Toltecallis) leptosiphon
Tuberculatus (Toltecallis) mexicanus
Tuberculatus (Toltecallis) spiculatus
Tuberculatus (Tuberculoides) annulatus
Tuberculatus (Tuberculoides) borealis
Tuberculatus annulatus
Tuberculatus borealis
Tuberculatus californicus
Tuberculatus chrysolepidis
Tuberculatus columbiae
Tuberculatus fangi
Tuberculatus garciamartelli
Tuberculatus kiowanicus
Tuberculatus leptosiphon
Tuberculatus maureri
Tuberculatus mexicanus
Tuberculatus pallidus
Tuberculatus pasaniae
Tuberculatus passalus
Tuberculatus querceus
Tuberculatus quercifolii
Tuberculatus spiculatus
Tuberculatus tuberculatus
Tuberocephalus (Trichosiphoniella) sakurae
Tuberocephalus sakurae
Tuberolachnus salignus
Ucrimyzus villalobosi
Uroleucon (Lambersius) anomalae
Uroleucon (Lambersius) bradburyi
Uroleucon (Lambersius) breviscriptum
Uroleucon (Lambersius) brevitarsus
Uroleucon (Lambersius) cadens
Uroleucon (Lambersius) caligatum
Uroleucon (Lambersius) canadense
Uroleucon (Lambersius) coloradense
Uroleucon (Lambersius) crepusisiphon
Uroleucon (Lambersius) erigeronense
Uroleucon (Lambersius) gravicorne
Uroleucon (Lambersius) idahoensis
Uroleucon (Lambersius) longirostre
Uroleucon (Lambersius) luteolum
Uroleucon (Lambersius) macgillivrayae
Uroleucon (Lambersius) macgillivrayae
Uroleucon (Lambersius) madia
Uroleucon (Lambersius) manitobense
Uroleucon (Lambersius) nevadense
Uroleucon (Lambersius) nodulum
Uroleucon (Lambersius) penderum
Uroleucon (Lambersius) queretarense
Uroleucon (Lambersius) remaudiereorum
Uroleucon (Lambersius) richardsi
Uroleucon (Lambersius) suzannae
Uroleucon (Lambersius) tenuitarsum
Uroleucon (Lambersius) zacatecense
Uroleucon (Lambersius) zerogutierrezis
Uroleucon (Lambersius) zymozionense
Uroleucon (Satula) brachychaetum
Uroleucon (Uromelan) bonitum
Uroleucon (Uromelan) compositae
Uroleucon (Uromelan) eoessigi
Uroleucon (Uromelan) eupatorifoliae
Uroleucon (Uromelan) helianthicola
Uroleucon (Uromelan) illini
Uroleucon (Uromelan) parvotuberculatum
Uroleucon (Uromelan) rurale
Uroleucon (Uromelan) simile
Uroleucon (Uromelan) solidaginis
Uroleucon (Uromelan) taraxaci
Uroleucon (Uromelan) tuataiae
Uroleucon (Uromelan) verbesinae
Uroleucon achilleae
Uroleucon adenocaulonae
Uroleucon alaskense
Uroleucon ambiguum
Uroleucon ambrosiae
Uroleucon anomalae
Uroleucon arnesense
Uroleucon astronomus
Uroleucon atripes
Uroleucon bonitum
Uroleucon boreale
Uroleucon brachychaetum
Uroleucon bradburyi
Uroleucon breviscriptum
Uroleucon breviscriptum
Uroleucon brevitarsus
Uroleucon cadens
Uroleucon caligatum
Uroleucon canadense
Uroleucon carberriense
Uroleucon chani
Uroleucon chrysanthemi
Uroleucon chrysopsidicola
Uroleucon cichorii
Uroleucon ciefi
Uroleucon cirsii
Uroleucon coloradense
Uroleucon crepusisiphon
Uroleucon deltense
Uroleucon elephantopicola
Uroleucon eoessigi
Uroleucon epilobii
Uroleucon erigeronense
Uroleucon escalantii
Uroleucon eupatoricolens
Uroleucon eupatorifoliae
Uroleucon eupatorifoliae
Uroleucon floricola
Uroleucon formosanum
Uroleucon gigantiphagum
Uroleucon gnaphalii
Uroleucon helianthicola
Uroleucon heterothecae
Uroleucon hieracicola
Uroleucon idahoensis
Uroleucon illini
Uroleucon impatiensicolens
Uroleucon ivae
Uroleucon katonkae
Uroleucon lanceolatum
Uroleucon leonardi
Uroleucon longirostre
Uroleucon luteolum
Uroleucon macgillivrayae
Uroleucon madia
Uroleucon manitobense
Uroleucon martini
Uroleucon maximilianicola
Uroleucon mexicanum
Uroleucon murale
Uroleucon nevadense
Uroleucon nigrotibium
Uroleucon nigrotuberculatum
Uroleucon nodulum
Uroleucon obscuricaudatum
Uroleucon olivei
Uroleucon parasonchi
Uroleucon parvotuberculatum
Uroleucon paucosensoriatum
Uroleucon penae
Uroleucon penderum
Uroleucon pepperi
Uroleucon picridis (Fabricius)
Uroleucon pieloui
Uroleucon pseudambrosiae
Uroleucon queretarense
Uroleucon remaudiereorum
Uroleucon reynoldense
Uroleucon richardsi
Uroleucon rudbeckiae
Uroleucon rurale
Uroleucon russellae
Uroleucon sijpkensi
Uroleucon sinuense
Uroleucon solidaginis
Uroleucon solirostratum
Uroleucon sonchellum
Uroleucon sonchi
Uroleucon stoetzelae
Uroleucon suzannae
Uroleucon tanaceti
Uroleucon taraxaci
Uroleucon tardae
Uroleucon tenuitarsum
Uroleucon tissoti
Uroleucon tuataiae
Uroleucon vancouverense
Uroleucon verbesinae
Uroleucon zacatecense
Uroleucon zerogutierrezis
Uroleucon zinzalae
Uroleucon zymozionense
Utamphorophora bossekiae
Utamphorophora bromicola
Utamphorophora crataegi
Utamphorophora humboldti
Utamphorophora vibei
Vesiculaphis caricis
Wahlgreniella empetri
Wahlgreniella nervata
Wahlgreniella nervata
Wahlgreniella nervata arbuti
Wahlgreniella nervata arbuti
Wahlgreniella nervata nervata
Wahlgreniella vaccinii
